source_row,name,city,state,country,type,should_write,written_raw,written_status,drew_one_raw,drew_status,wrote_thank_feb2020,website,instagram,twitter,existing_site_match,existing_site_id,existing_site_path,candidate_site_names
2063,SweetWater Brewing Co,Atlanta,GA,,Regional,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2064,Torched Hop Brewing Company,Atlanta,GA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2065,Wild Heaven - West End Brewery & Gardens,Atlanta,GA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2066,Eventide Brewing Co,Atlanta,GA,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2067,Monday Night Brewing,Atlanta,GA,,Regional,,12/20.2019,date_needs_review,,not_recorded,,,,,unmatched,,,
2068,Monday Night Brewing - Garage,Atlanta,GA,,Micro,,12/20.2019,date_needs_review,,not_recorded,,,,,unmatched,,,
2069,Atlanta Brewing,Atlanta,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2070,Max Lager’s Wood Fired Grill & Brewery,Atlanta,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2071,Park Tavern Brewery,Atlanta,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2072,Porter Brew & Que Brewery,Atlanta,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2073,Scofflaw Brewing Co,Atlanta,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2074,Second Self Brewing,Atlanta,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2075,The Woodlands At SweetWater,Atlanta,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2076,The Wrecking Bar Brewpub,Atlanta,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2077,Riverwatch Brewery,Augusta,GA,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2078,Savannah River Brewing Company,Augusta,GA,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
2079,The Lost Druid Brewery,AVONDALE ESTATES,GA,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2080,Southern Philosophy Brewing,Bainbridge,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2081,Grumpy Old Men Brewing,Blue Ridge,GA,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2082,Fannin Brewing,Blue Ridge,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2083,Braselton Brewing Company,Braselton,GA,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2084,Hop Soul Brewery,Brunswick,GA,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2085,Reformation Brewery,Canton,GA,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2086,Printer’s Ale Manufacturing Co.,Carrollton,GA,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2087,Anheuser-Busch Inc – Cartersville,Cartersville,GA,,Largge,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2088,Contrast Artisan Ales,CHAMBLEE,GA,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2089,Hopstix,Chamblee,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2090,Tantrum Brewing Company,Cleveland,GA,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2091,Cannon Brewpub,Columbus,GA,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2092,Cherry Street Brewing Cooperative,Cumming,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2093,Cherokee Brewing + Pizza Company,Dalton,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2094,Sceptre Brewing Arts,Decatur,GA,,Brewpub,,2019-11-27T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2095,Twain’s Brewpub & Billiards,Decatur,GA,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2096,Wild Heaven Craft Beers,Decatur,GA,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2097,BlueTarp Brewing Co,Decatur,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2098,Three Taverns Craft Brewery,Decatur,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2099,Good Word Brewing & Public House,Duluth,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2100,Left Nut Brewing Co,Gainesville,GA,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2101,Oconee Brewing Company,Greensboro,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2102,Jailhouse Brewing Co,Hampton,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2103,Arches Brewing,Hapeville,GA,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2104,6 Bridges Brewing,Johns Creek,GA,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
2105,Burnt Hickory Brewery,Kennesaw,GA,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2106,Dry County Brewing Company,kennesaw,GA,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2107,Firewater Brewing Company,Kennesaw,GA,,Proprietor,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2108,Wild Leap Brewing Company,Lagrange,GA,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2109,Beacon Brewing Company,Lagrange,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2110,Slow Pour Brewing Company,Lawrenceville,GA,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2111,Ocmulgee Brewpub,Macon,GA,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2112,Piedmont Brewery and Kitchen,Macon,GA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2113,Macon Beer Company,Macon,GA,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
2114,Red Hare Brewing Company,Marietta,GA,,Micro,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2115,Ironmonger Brewing,Marietta,GA,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2116,"Johnnie MacCracken’s Celtic Firehouse Pub, Inc.",Marietta,GA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2117,Glover Park Brewery,Marietta,GA,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
2118,Abide Brewing Company,Newnan,GA,,Micro,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2119,Omaha Brewing Company,Omaha,GA,,Micro,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2120,Line Creek Brewing,Peachtree City,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2121,Phantom Horse Brewing,Rock Spring,GA,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2122,Rome City Brewing Co,Rome,GA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2123,Gate City Brewing Company,Roswell,GA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2124,From The Earth Brewing Company,Roswell,GA,,Brewpub,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2125,Variant Brewing Company,Roswell,GA,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
2126,Pontoon Brewing Company,Sandy Springs,GA,,Taproom,,,not_recorded,,not_recorded,,,,,unmatched,,,
2127,Porter Pizza & Brewery,Sandy Springs,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2128,Moon River Brewing Co,Savannah,GA,,Brewpub,,2020-02-07T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2129,Southbound Brewing Co,Savannah,GA,,Micro,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2130,Two Tides Brewing Company,Savannah,GA,,Taproom,,2020-04-11T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2131,Coastal Empire Beer Co,Savannah,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2132,Service Brewing Company,Savannah,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2133,Eagle Creek Brewing Company,Statesboro,GA,,Brewpub,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2134,The Village Corner,Stone Mountain,GA,,Brewpub,,,not_recorded,,not_recorded,,,,,unmatched,,,
2135,Tucker Brewing Company,Tucker,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2136,Georgia Beer Co,Valdosta,GA,,Micro,,,not_recorded,,not_recorded,,,,,unmatched,,,
2137,Hixtown Brewing Co,Villa Rica,GA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2138,Chattabrewchee Southern Brewhouse,West Point,GA,,Taproom,,2020-03-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2139,"Hilo Brewing, CO",Hilo,HI,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2140,Honolulu BeerWorks,Honolulu,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,yes,confirmed_yes,,,,,unmatched,,,
2141,Bent Tail Brewing Co,Honolulu,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2142,Gordon Biersch Brewery Restaurant - Honolulu,Honolulu,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2143,Home of the Brave Brewing Company,Honolulu,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2144,Stewbum & Stonewall Brewing Co.,Honolulu,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2145,Waikiki Brewing Company,Honolulu,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2146,Aloha Beer Co,Honolulu,HI,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2147,Beer Lab HI,Honolulu,HI,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2148,"Waikiki Brewing Company, Kaka’ako",Honolulu,HI,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2149,Lanikai Brewing Co,Kailua,HI,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2150,Olomana Brewing Co.,Kailua,HI,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2151,Kona Brewing Co,Kailua Kona,HI,,Regional,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2152,Ola Brew Co.,Kailua Kona,HI,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2153,Big Island Brewhaus,Kamuela,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2154,Inu Island Ales,Kaneohe,HI,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2155,Maui Brewing Co - Production,Kihei,HI,,Regional,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2156,"Maui Brewing Co, Brewpub",Lahaina,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2157,Kohola Brewery,Lahaina,HI,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2158,Kauai Beer Company,Lihue,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2159,Taps and Apps,Mililani,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2160,Kauai Island Brewery,Port Allen,HI,,Brewpub,,2019-11-03T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2161,Beer Lab HI - Waipio,Waipahu,HI,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2162,Albia Brewing Co,Albia,IA,,Brewpub,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2163,Brightside Aleworks,Altoona,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2164,Millstream Brewing Co,Amana,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2165,Alluvial Brewing Company,Ames,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2166,Torrent Brewing Co,Ames,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2167,Firetrucker Brewery,Ankeny,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2168,Mistress Brewing Company,Ankeny,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2169,River Ridge Brewing,Bellevue,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2170,Adventurous Brewing,Bettendorf,IA,,Micro,,2019-08-29T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2171,5ive Cities Brewing,Bettendorf,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2172,Crawford Brew Works - Bettendorf Iowa,Bettendorf,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2173,Reclaimed Rails Brewing Company,Bondurant,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2174,Boone Valley Brewing Co,Boone,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2175,Bent River Brewing Co,Burlington,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2176,Parkside Brewing Company,Burlington,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2177,PIVO Brewery,Calmar,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2178,BackRoad Brewery,Carlisle,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2179,Carroll Brewing Co.,Carroll,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2180,Lark Brewing,Cedar Falls,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2181,Second State Brewing Company,Cedar Falls,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2182,SingleSpeed Brewing Co Tap Room,Cedar Falls,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2183,Clock House Brewing,Cedar Rapids,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2184,Granite City Food & Brewery (#5),Cedar Rapids,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2185,Iowa Brewing,Cedar Rapids,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2186,Lion Bridge Brewing Company,Cedar Rapids,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2187,Quarter Barrel Arcade,Cedar Rapids,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2188,Thew Brewing Company,Cedar Rapids,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2189,Third Base Brewery,Cedar Rapids,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2190,Saint Charles Brewing Co,Charles City,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2191,Timbukbru,Clarion,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2192,Lake Time Brewery,Clear Lake,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2193,515 Brewing Co,Clive,IA,,Taproom,,2019-04-20T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2194,Granite City Food & Brewery (#4),Clive,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2195,Backpocket Brewing Co,Coralville,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2196,Boot N Flute Brewery / Guild Wurst Tavern,Coralville,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2197,ReUnion Brewery,Coralville,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2198,Full Fledged Brewing Company,Council Bluffs,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,yes,confirmed_yes,,,,,exact,full-fledged-brewing-company,content/breweries/full-fledged-brewing-company.md,
2199,Iowa Distilling Company,Cumming,IA,,Distillery,,yes,confirmed_yes,yes,confirmed_yes,yes,,,,exact,iowa-distilling-company,content/breweries/iowa-distilling-company.md,
2200,Baked Beer and Beer Co,Davenport,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2201,Front Street Brewery - IA,Davenport,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2202,Granite City Food & Brewery (#6),Davenport,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2203,Great River Brewery,Davenport,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2204,Bickering Brother’s Brewery,De Witt,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2205,Toppling Goliath Brewing Co,Decorah,IA,,Regional,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2206,Pulpit Rock Brewing Co.,Decorah,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2207,Confluence Brewing Co,Des Moines,IA,,Micro,,2019-04-20T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2208,Exile Brewing,Des Moines,IA,,Micro,,2019-04-20T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2209,Madhouse Brewing Co,Des Moines,IA,,Taproom,,2019-04-20T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2210,Flix Brewhouse,Des Moines,IA,,Brewpub,,2019-11-13T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2211,1717 Brewing Co,Des Moines,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2212,Court Avenue Brewing Co,Des Moines,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2213,7 Hills Brewing Company,Dubuque,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2214,Catfish Charlies / Catfish Creek Brew Pub,Dubuque,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2215,Dimensional Brewing Co.,Dubuque,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2216,Jubeck New World Brewing,Dubuque,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2217,Textile Brewing Company,Dyersville,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2218,Deb’s Brewtopia,Elkader,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2219,Granite City Food & Wort House,Ellsworth,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2220,River Hops Brewing,Fort Dodge,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2221,Shiny Top Brewing,Fort Dodge,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2222,Lost Duck Brewing Co.,Fort Madison,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2223,Keg Creek Brewing Company,Glenwood,IA,,Micro,,2019-04-20T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2224,Rustic Brew,Hampton,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2225,TractorLift Brewery,Humboldt,IA,,Micro,,2019-10-21T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2226,Big Grove Brewery and Taproom,Iowa City,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2227,Kalona Brewing Company,Kalona,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2228,V’s Restaurant and Brewpub,Keokuk,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2229,Peace Tree Brewing Company,Knoxville,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2230,5 Alarm Brewing Co,Lake Mills,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2231,Green Tree Brewery,Le Claire,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2232,Franklin Street Brewing Company,Manchester,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2233,Iowa River Brewing Company,Marshalltown,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2234,Fat Hill Brewing,Mason City,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2235,Mason City Brewing,Mason City,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2236,West O Beer,Milford,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2237,Big’s BBQ Brewpub,Mount Vernon,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2238,Contrary Brewing Co,Muscatine,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,yes,confirmed_yes,,,,,exact,contrary-brewing-co,content/breweries/contrary-brewing-co.md,
2239,Dubuque Star Brands / Otter Tail Brewery,Muscatine,IA,,Contract,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2240,Gezellig Brewing Company,Newton,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2241,Worth Brewing Co,Northwood,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,exact,worth-brewing-co,content/breweries/worth-brewing-co.md,
2242,Limestone Brewers,Osage,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2243,NoCoast Beer Co,Oskaloosa,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2244,Pallister Brothers Brewing Company,Ottumwa,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2245,Fenders Brewing Company,Polk City,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2246,Depot Deli and Lounge,Shenandoah,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2247,Drink Me Brewing,Sibley,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2248,Brioux City Brewery,Sioux City,IA,,Taproom,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2249,Jackson Street Brewing,Sioux City,IA,,Micro,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
2250,Marto Brewing Co.,Sioux City,IA,,Brewpub,,2020-02-01T00:00:00,confirmed_date,,not_recorded,,,,,unmatched,,,
